age,annual_income,credit_score,debt_to_income_ratio,credit_utilization_rate,payment_history_score,loan_amount,employment_length_years,revolving_balance,num_credit_lines,home_ownership,loan_intent,default_risk
33,41400.0,616,0.444,0.204,93.4,13100.0,4,3047.0,11,RENT,PERSONAL,1
60,39100.0,723,0.206,0.782,60.8,4700.0,4,4831.0,7,RENT,EDUCATION,1
38,107700.0,664,0.168,0.191,84.9,15700.0,7,3529.0,3,RENT,DEBTCONSOLIDATION,0
45,26300.0,648,0.228,0.736,83.2,13600.0,1,5553.0,5,MORTGAGE,MEDICAL,0
53,157200.0,702,0.199,0.508,87.2,12700.0,5,30522.0,9,MORTGAGE,MEDICAL,0
67,98400.0,614,0.195,0.592,100.0,44400.0,4,12824.0,1,OWN,DEBTCONSOLIDATION,0
60,115200.0,644,0.175,0.602,100.0,14600.0,3,7577.0,7,MORTGAGE,DEBTCONSOLIDATION,0
63,45400.0,679,0.189,0.379,85.5,12200.0,3,6491.0,7,RENT,DEBTCONSOLIDATION,0
32,54700.0,632,0.258,0.315,88.7,12000.0,1,3695.0,8,MORTGAGE,EDUCATION,0
64,25300.0,720,0.082,0.634,81.6,6300.0,0,3388.0,6,MORTGAGE,PERSONAL,0
56,43700.0,810,0.279,0.112,91.1,14700.0,7,1169.0,4,RENT,MEDICAL,0
24,80500.0,613,0.247,0.291,82.4,16100.0,12,3242.0,5,MORTGAGE,VENTURE,0
25,130300.0,545,0.036,0.203,87.1,8400.0,3,8587.0,6,MORTGAGE,VENTURE,0
57,30800.0,519,0.214,0.791,74.0,22500.0,9,6684.0,11,MORTGAGE,VENTURE,1
28,48100.0,658,0.291,0.311,84.8,18800.0,4,5747.0,7,RENT,PERSONAL,1
62,54700.0,620,0.098,0.746,98.3,12300.0,13,4952.0,3,RENT,EDUCATION,0
48,25900.0,685,0.264,0.718,88.8,23900.0,3,4960.0,10,OWN,PERSONAL,1
51,85400.0,679,0.348,0.315,83.4,10200.0,1,6209.0,5,RENT,VENTURE,1
29,38800.0,549,0.201,0.667,47.2,23400.0,10,9399.0,3,MORTGAGE,PERSONAL,1
49,53300.0,533,0.259,0.308,86.6,9500.0,8,995.0,7,RENT,MEDICAL,1
34,45700.0,692,0.067,0.484,81.0,40400.0,2,6996.0,6,OWN,EDUCATION,1
60,37300.0,680,0.289,0.257,69.1,8900.0,9,2570.0,10,RENT,MEDICAL,1
61,59600.0,638,0.195,0.581,81.2,12000.0,0,9095.0,7,OWN,EDUCATION,0
42,52600.0,545,0.331,0.373,81.3,7300.0,8,6992.0,6,RENT,VENTURE,0
31,47900.0,705,0.284,0.318,82.1,19600.0,5,3906.0,8,MORTGAGE,EDUCATION,0
43,38700.0,765,0.182,0.288,90.9,6000.0,2,3350.0,5,RENT,VENTURE,0
21,72500.0,690,0.195,0.464,79.5,12300.0,7,9285.0,5,MORTGAGE,EDUCATION,0
66,161500.0,606,0.139,0.26,79.1,5100.0,0,3121.0,1,OWN,EDUCATION,0
57,65100.0,673,0.198,0.404,77.8,19500.0,1,2354.0,6,RENT,MEDICAL,1
41,108800.0,567,0.366,0.439,84.9,20200.0,3,8047.0,4,RENT,EDUCATION,0
46,26000.0,749,0.175,0.83,88.5,14600.0,10,6183.0,4,RENT,MEDICAL,1
66,65800.0,676,0.364,0.194,97.5,9200.0,0,756.0,3,MORTGAGE,DEBTCONSOLIDATION,0
56,31000.0,537,0.371,0.776,88.4,21700.0,4,7708.0,10,MORTGAGE,EDUCATION,1
43,24700.0,647,0.095,0.258,94.9,6900.0,6,771.0,8,MORTGAGE,VENTURE,0
21,38400.0,704,0.162,0.338,92.2,7900.0,6,3191.0,3,OWN,DEBTCONSOLIDATION,0
60,122400.0,645,0.117,0.116,83.8,21700.0,4,1710.0,6,RENT,PERSONAL,0
35,105900.0,649,0.31,0.453,73.3,19600.0,14,5353.0,10,MORTGAGE,MEDICAL,0
41,69300.0,578,0.183,0.491,86.8,19600.0,3,5681.0,9,RENT,PERSONAL,1
67,23900.0,712,0.196,0.477,100.0,66700.0,10,4247.0,8,RENT,VENTURE,1
29,53200.0,621,0.302,0.26,95.0,15100.0,4,1843.0,6,RENT,EDUCATION,0
29,71800.0,508,0.433,0.408,97.3,10100.0,6,1962.0,7,OWN,MEDICAL,0
30,66500.0,642,0.432,0.523,59.9,12100.0,3,12478.0,4,RENT,MEDICAL,1
46,19800.0,743,0.156,0.601,58.4,3100.0,0,2423.0,11,RENT,MEDICAL,1
61,35100.0,640,0.379,0.266,76.2,17500.0,0,2496.0,13,RENT,DEBTCONSOLIDATION,1
55,57600.0,800,0.264,0.574,87.7,35900.0,5,11903.0,7,RENT,MEDICAL,1
45,82600.0,702,0.272,0.292,77.5,10500.0,2,7585.0,4,RENT,VENTURE,0
46,18000.0,695,0.447,0.321,79.6,33400.0,4,1900.0,7,MORTGAGE,DEBTCONSOLIDATION,1
31,54300.0,660,0.077,0.392,64.2,6800.0,6,4641.0,7,MORTGAGE,VENTURE,0
58,65200.0,664,0.165,0.639,74.7,7800.0,7,12106.0,7,MORTGAGE,DEBTCONSOLIDATION,0
22,99700.0,650,0.369,0.49,71.3,7700.0,3,18922.0,7,MORTGAGE,PERSONAL,0
27,90700.0,647,0.156,0.38,71.7,4800.0,1,12457.0,4,MORTGAGE,PERSONAL,0
38,84900.0,709,0.24,0.294,73.2,37100.0,7,6598.0,4,RENT,VENTURE,0
47,37100.0,599,0.132,0.504,68.8,19200.0,2,1494.0,5,RENT,DEBTCONSOLIDATION,1
54,19100.0,589,0.151,0.257,53.2,20600.0,13,1929.0,6,RENT,PERSONAL,1
47,47300.0,585,0.26,0.286,98.9,8000.0,8,1744.0,3,OWN,DEBTCONSOLIDATION,0
37,109200.0,823,0.295,0.174,80.6,23300.0,6,3349.0,9,MORTGAGE,PERSONAL,0
63,138100.0,709,0.136,0.757,73.8,9400.0,1,10363.0,7,MORTGAGE,EDUCATION,0
64,91700.0,692,0.293,0.094,80.3,9700.0,2,934.0,5,MORTGAGE,DEBTCONSOLIDATION,0
44,77500.0,590,0.171,0.271,86.0,28300.0,9,6900.0,7,RENT,PERSONAL,0
45,75200.0,716,0.281,0.257,83.4,7400.0,0,1834.0,3,RENT,VENTURE,0
27,42900.0,661,0.191,0.62,73.2,6600.0,7,3093.0,7,MORTGAGE,DEBTCONSOLIDATION,0
26,55400.0,686,0.236,0.202,93.9,6100.0,2,1231.0,9,MORTGAGE,MEDICAL,0
44,163000.0,596,0.184,0.225,74.9,12100.0,8,6586.0,2,MORTGAGE,PERSONAL,0
53,34000.0,682,0.058,0.473,79.2,56600.0,4,4714.0,8,RENT,VENTURE,1
49,157800.0,638,0.156,0.472,100.0,11100.0,3,20508.0,13,RENT,PERSONAL,0
63,49400.0,612,0.2,0.079,100.0,5400.0,6,1185.0,3,MORTGAGE,PERSONAL,0
42,132600.0,725,0.176,0.154,95.8,8600.0,8,6216.0,6,RENT,EDUCATION,0
46,25700.0,554,0.465,0.378,74.0,9600.0,5,496.0,7,RENT,VENTURE,1
48,85100.0,712,0.293,0.471,76.9,13800.0,2,11607.0,6,RENT,PERSONAL,1
41,38500.0,721,0.238,0.225,72.6,17200.0,1,2509.0,5,MORTGAGE,MEDICAL,1
27,25600.0,604,0.198,0.414,79.1,3100.0,9,760.0,7,MORTGAGE,DEBTCONSOLIDATION,0
37,68300.0,608,0.044,0.526,88.4,5700.0,3,7167.0,6,OWN,MEDICAL,0
40,109700.0,653,0.191,0.21,59.4,5400.0,7,1786.0,6,MORTGAGE,EDUCATION,0
61,36100.0,691,0.284,0.159,69.6,27300.0,27,670.0,6,MORTGAGE,EDUCATION,0
40,24400.0,658,0.124,0.117,83.3,6600.0,5,632.0,3,RENT,DEBTCONSOLIDATION,0
42,56700.0,702,0.124,0.33,80.8,16200.0,1,1014.0,3,RENT,PERSONAL,0
48,56800.0,802,0.082,0.62,76.6,18500.0,10,2932.0,2,RENT,EDUCATION,0
60,83200.0,631,0.094,0.173,65.2,9400.0,1,1147.0,5,OWN,VENTURE,0
27,105800.0,541,0.562,0.797,74.8,2400.0,1,7892.0,6,MORTGAGE,EDUCATION,1
21,57800.0,731,0.292,0.694,76.2,30300.0,0,2705.0,9,RENT,DEBTCONSOLIDATION,1
52,182300.0,796,0.242,0.665,66.0,33400.0,0,32032.0,5,RENT,MEDICAL,1
33,68500.0,699,0.239,0.645,72.0,13200.0,9,4971.0,5,RENT,MEDICAL,1
50,48600.0,588,0.426,0.268,79.7,8300.0,1,4584.0,8,RENT,DEBTCONSOLIDATION,1
43,22800.0,660,0.341,0.408,87.7,46900.0,0,3346.0,7,RENT,EDUCATION,1
39,51100.0,586,0.037,0.332,93.0,8100.0,2,4951.0,5,RENT,DEBTCONSOLIDATION,0
52,48900.0,718,0.104,0.804,69.4,23300.0,6,2860.0,9,MORTGAGE,PERSONAL,0
50,106500.0,568,0.252,0.442,77.8,4700.0,2,17043.0,5,RENT,PERSONAL,1
49,79000.0,647,0.216,0.255,79.0,18400.0,1,3959.0,9,RENT,PERSONAL,0
65,29500.0,594,0.201,0.373,79.6,5400.0,3,1248.0,2,MORTGAGE,PERSONAL,0
49,66400.0,679,0.075,0.637,78.8,17400.0,0,13644.0,7,MORTGAGE,PERSONAL,0
50,89600.0,642,0.165,0.624,67.9,13400.0,3,9580.0,3,RENT,EDUCATION,1
36,149800.0,683,0.272,0.325,87.7,10300.0,23,11058.0,4,OWN,DEBTCONSOLIDATION,0
60,102000.0,671,0.138,0.583,78.2,10100.0,8,18438.0,7,MORTGAGE,EDUCATION,0
39,94500.0,596,0.065,0.183,82.4,28500.0,0,1477.0,7,MORTGAGE,PERSONAL,0
38,62100.0,717,0.304,0.448,83.0,12600.0,5,3042.0,2,MORTGAGE,PERSONAL,0
21,75600.0,666,0.062,0.703,74.7,17600.0,3,20674.0,8,RENT,MEDICAL,1
34,126700.0,595,0.298,0.471,91.2,75000.0,8,17887.0,8,RENT,PERSONAL,0
67,26900.0,838,0.173,0.358,76.6,5600.0,0,1261.0,8,RENT,EDUCATION,1
22,48500.0,705,0.173,0.192,84.0,7800.0,1,2336.0,7,RENT,PERSONAL,0
48,37700.0,658,0.271,0.315,83.1,4200.0,7,1375.0,5,MORTGAGE,EDUCATION,0
50,75200.0,776,0.139,0.473,85.1,4100.0,9,12553.0,5,RENT,DEBTCONSOLIDATION,0
58,125300.0,808,0.373,0.306,94.9,50700.0,3,7937.0,5,MORTGAGE,DEBTCONSOLIDATION,0
24,41800.0,659,0.106,0.377,73.3,10000.0,0,5238.0,6,OWN,VENTURE,0
21,18000.0,696,0.268,0.679,81.9,2100.0,11,4769.0,8,RENT,PERSONAL,1
28,46800.0,595,0.127,0.326,81.5,11000.0,2,6001.0,4,RENT,DEBTCONSOLIDATION,0
49,103600.0,658,0.224,0.688,78.5,9500.0,0,6997.0,7,OWN,PERSONAL,0
59,82700.0,655,0.215,0.686,87.9,6400.0,8,21597.0,2,RENT,MEDICAL,1
23,77400.0,683,0.248,0.355,68.0,9800.0,2,3973.0,6,RENT,DEBTCONSOLIDATION,1
52,50600.0,694,0.076,0.197,98.8,14900.0,1,1753.0,3,RENT,EDUCATION,0
30,27800.0,711,0.331,0.723,99.3,10000.0,8,1448.0,5,OWN,PERSONAL,0
30,81600.0,687,0.293,0.28,74.4,24300.0,3,6305.0,10,RENT,MEDICAL,1
39,36300.0,579,0.238,0.358,80.8,12800.0,4,3579.0,6,MORTGAGE,DEBTCONSOLIDATION,0
66,222000.0,599,0.124,0.295,60.5,13500.0,8,21085.0,12,MORTGAGE,VENTURE,0
54,84300.0,629,0.124,0.629,74.2,11700.0,3,20213.0,5,OWN,EDUCATION,0
53,42300.0,648,0.327,0.524,100.0,5600.0,0,4430.0,6,MORTGAGE,PERSONAL,0
43,41500.0,748,0.087,0.28,89.2,5800.0,16,2238.0,8,MORTGAGE,EDUCATION,0
48,56600.0,582,0.144,0.342,90.2,14500.0,1,5298.0,3,MORTGAGE,PERSONAL,0
52,51900.0,643,0.407,0.619,76.1,7900.0,25,9111.0,6,MORTGAGE,DEBTCONSOLIDATION,0
27,117000.0,741,0.151,0.413,80.8,20300.0,0,9946.0,7,RENT,EDUCATION,1
49,67000.0,647,0.244,0.084,81.3,10600.0,3,2092.0,3,MORTGAGE,DEBTCONSOLIDATION,0
28,38600.0,704,0.154,0.741,65.2,7800.0,6,1952.0,8,RENT,MEDICAL,1
21,186100.0,659,0.4,0.377,83.4,16000.0,11,22082.0,8,MORTGAGE,VENTURE,0
23,61700.0,689,0.418,0.326,91.0,13600.0,7,2470.0,6,MORTGAGE,DEBTCONSOLIDATION,0
44,95000.0,652,0.332,0.353,100.0,4200.0,1,7491.0,7,RENT,DEBTCONSOLIDATION,0
43,41600.0,720,0.219,0.379,84.9,3700.0,1,5487.0,5,MORTGAGE,DEBTCONSOLIDATION,0
28,74400.0,554,0.21,0.074,80.4,19900.0,2,910.0,4,RENT,EDUCATION,0
67,72200.0,642,0.288,0.328,80.4,7900.0,0,8641.0,3,MORTGAGE,VENTURE,0
57,19300.0,692,0.305,0.777,86.4,14900.0,5,3115.0,3,RENT,EDUCATION,1
23,200600.0,710,0.191,0.282,91.2,15700.0,14,16742.0,7,OWN,MEDICAL,0
53,129900.0,781,0.304,0.655,94.8,31000.0,5,25775.0,5,MORTGAGE,MEDICAL,1
48,47200.0,640,0.225,0.59,56.5,42400.0,3,3934.0,6,OWN,PERSONAL,1
67,30900.0,780,0.064,0.119,94.8,6000.0,3,1343.0,2,MORTGAGE,DEBTCONSOLIDATION,0
28,73800.0,620,0.13,0.193,67.6,12000.0,4,1333.0,6,MORTGAGE,EDUCATION,0
54,63100.0,769,0.25,0.211,70.2,12300.0,6,3415.0,7,RENT,EDUCATION,0
55,74100.0,731,0.243,0.276,79.5,38700.0,7,7672.0,3,MORTGAGE,EDUCATION,0
52,67200.0,601,0.249,0.069,88.0,4900.0,5,282.0,3,RENT,MEDICAL,0
44,81100.0,693,0.414,0.389,66.2,36500.0,6,7443.0,3,MORTGAGE,MEDICAL,1
34,142700.0,666,0.059,0.289,74.9,19800.0,15,5619.0,4,OWN,MEDICAL,0
52,84200.0,716,0.241,0.307,85.4,9100.0,11,3034.0,4,RENT,EDUCATION,0
66,31900.0,653,0.346,0.179,87.8,24600.0,8,753.0,5,MORTGAGE,PERSONAL,0
63,135600.0,646,0.243,0.284,87.5,10300.0,0,14093.0,10,MORTGAGE,EDUCATION,0
36,160200.0,772,0.129,0.584,93.3,4300.0,5,18611.0,6,RENT,EDUCATION,0
24,350000.0,662,0.096,0.463,95.7,14500.0,3,21482.0,5,RENT,MEDICAL,0
57,30500.0,731,0.077,0.44,83.3,11100.0,4,5028.0,11,RENT,VENTURE,0
41,69300.0,653,0.142,0.234,81.2,9500.0,5,2636.0,8,RENT,VENTURE,0
34,18000.0,794,0.242,0.279,72.5,7700.0,6,1523.0,5,OWN,DEBTCONSOLIDATION,0
51,83400.0,619,0.181,0.204,75.1,20600.0,10,4049.0,7,MORTGAGE,PERSONAL,0
38,43100.0,623,0.487,0.431,65.6,13200.0,12,5344.0,4,MORTGAGE,MEDICAL,1
27,189900.0,784,0.07,0.566,98.7,9600.0,4,12246.0,3,MORTGAGE,MEDICAL,0
30,37600.0,636,0.171,0.269,81.2,8700.0,11,2908.0,6,RENT,MEDICAL,1
27,21700.0,790,0.094,0.223,90.9,9700.0,7,1776.0,4,OWN,MEDICAL,0
53,45100.0,736,0.053,0.424,100.0,8900.0,1,1631.0,3,MORTGAGE,DEBTCONSOLIDATION,0
43,18300.0,658,0.509,0.454,100.0,10100.0,0,1365.0,4,OWN,PERSONAL,0
41,94000.0,534,0.352,0.389,95.3,22200.0,0,14276.0,7,MORTGAGE,EDUCATION,0
39,18000.0,668,0.208,0.645,77.5,10300.0,4,1496.0,5,RENT,MEDICAL,1
39,60900.0,677,0.302,0.125,91.6,14900.0,3,539.0,5,MORTGAGE,MEDICAL,0
56,18000.0,757,0.109,0.211,81.9,10200.0,5,263.0,8,MORTGAGE,PERSONAL,0
49,49400.0,789,0.1,0.656,70.7,3900.0,9,4743.0,7,MORTGAGE,MEDICAL,0
38,160500.0,618,0.023,0.387,71.1,15600.0,0,13864.0,8,RENT,VENTURE,0
22,74300.0,730,0.285,0.651,92.2,8100.0,9,6970.0,5,MORTGAGE,EDUCATION,0
21,35700.0,727,0.362,0.6,90.8,21300.0,0,3177.0,5,RENT,DEBTCONSOLIDATION,1
67,58800.0,750,0.154,0.758,96.6,42600.0,10,15198.0,6,MORTGAGE,VENTURE,0
25,60500.0,707,0.06,0.297,79.2,8400.0,9,5722.0,5,MORTGAGE,MEDICAL,0
40,79500.0,524,0.277,0.194,76.7,25200.0,5,2449.0,4,RENT,PERSONAL,0
31,26400.0,658,0.241,0.804,68.9,10000.0,1,3623.0,5,MORTGAGE,DEBTCONSOLIDATION,1
62,85400.0,583,0.266,0.074,62.1,10800.0,0,2461.0,4,RENT,MEDICAL,1
22,18000.0,654,0.121,0.364,71.8,17400.0,7,2506.0,6,MORTGAGE,PERSONAL,0
23,41000.0,743,0.165,0.196,74.2,3400.0,1,3139.0,5,MORTGAGE,PERSONAL,0
43,44700.0,692,0.346,0.425,68.4,4000.0,2,7195.0,4,RENT,EDUCATION,1
32,87600.0,756,0.091,0.445,75.8,13900.0,3,10519.0,5,MORTGAGE,PERSONAL,0
40,60700.0,695,0.282,0.26,100.0,2100.0,5,2492.0,6,RENT,PERSONAL,0
25,25800.0,572,0.197,0.307,73.7,28600.0,3,3084.0,5,MORTGAGE,VENTURE,0
57,33200.0,480,0.221,0.635,59.8,34000.0,5,6535.0,8,RENT,EDUCATION,1
58,67500.0,681,0.301,0.015,83.8,17100.0,8,303.0,2,RENT,EDUCATION,0
50,57100.0,653,0.44,0.216,89.7,12200.0,6,4060.0,6,RENT,DEBTCONSOLIDATION,0
29,42300.0,596,0.185,0.707,71.4,29000.0,1,7760.0,6,RENT,MEDICAL,1
54,44900.0,542,0.061,0.518,91.1,9600.0,11,5911.0,8,MORTGAGE,EDUCATION,0
64,90900.0,614,0.023,0.526,100.0,10300.0,3,8437.0,6,MORTGAGE,EDUCATION,0
55,43900.0,655,0.327,0.425,79.2,12100.0,3,1917.0,6,MORTGAGE,DEBTCONSOLIDATION,0
42,56800.0,719,0.137,0.169,90.9,7500.0,4,1953.0,9,MORTGAGE,EDUCATION,0
64,220100.0,684,0.189,0.328,93.1,33000.0,3,16682.0,1,MORTGAGE,EDUCATION,0
44,25500.0,790,0.04,0.083,86.9,32300.0,7,756.0,7,RENT,EDUCATION,0
37,19700.0,592,0.098,0.698,92.9,6900.0,2,2620.0,11,RENT,EDUCATION,1
30,95800.0,736,0.143,0.421,88.4,7900.0,7,14481.0,6,MORTGAGE,VENTURE,0
50,39800.0,673,0.32,0.558,70.6,10500.0,7,3578.0,6,RENT,DEBTCONSOLIDATION,1
66,49500.0,722,0.16,0.198,55.1,31000.0,1,3731.0,7,MORTGAGE,PERSONAL,1
43,37500.0,637,0.406,0.106,84.2,10400.0,0,253.0,8,MORTGAGE,DEBTCONSOLIDATION,0
52,51200.0,750,0.09,0.693,79.2,14900.0,9,8298.0,3,MORTGAGE,EDUCATION,0
37,156200.0,692,0.063,0.315,62.5,6300.0,0,7998.0,8,MORTGAGE,VENTURE,0
37,96900.0,619,0.176,0.836,79.4,38800.0,0,12398.0,7,MORTGAGE,MEDICAL,0
34,100400.0,669,0.169,0.185,80.4,5900.0,2,1445.0,2,MORTGAGE,PERSONAL,0
29,25600.0,652,0.113,0.377,85.6,10000.0,1,2784.0,6,RENT,DEBTCONSOLIDATION,1
60,30000.0,706,0.222,0.454,95.4,4000.0,1,2552.0,5,RENT,MEDICAL,1
22,18000.0,581,0.158,0.632,72.3,31700.0,0,4348.0,5,OWN,MEDICAL,1
65,36800.0,667,0.135,0.198,57.2,13100.0,6,2181.0,4,RENT,MEDICAL,1
45,106300.0,699,0.325,0.589,77.2,46400.0,7,12836.0,6,RENT,VENTURE,1
59,81600.0,672,0.299,0.147,91.8,6700.0,0,3233.0,11,MORTGAGE,PERSONAL,0
29,52400.0,771,0.268,0.761,98.1,27800.0,3,2915.0,7,OWN,VENTURE,0
42,59100.0,728,0.459,0.475,74.8,17600.0,0,7192.0,8,MORTGAGE,EDUCATION,0
63,39600.0,669,0.133,0.213,89.0,7700.0,3,2388.0,11,RENT,EDUCATION,0
66,67700.0,686,0.268,0.557,68.8,8400.0,2,3287.0,3,MORTGAGE,PERSONAL,0
24,94800.0,692,0.364,0.406,82.1,19600.0,1,11118.0,5,OWN,PERSONAL,0
46,22700.0,700,0.25,0.095,47.8,13000.0,14,466.0,9,MORTGAGE,DEBTCONSOLIDATION,0
49,71700.0,533,0.366,0.338,78.1,8300.0,15,5280.0,6,RENT,EDUCATION,0
65,104800.0,647,0.139,0.532,85.8,45400.0,4,16907.0,9,MORTGAGE,VENTURE,0
54,46700.0,558,0.227,0.539,76.5,13800.0,1,5221.0,7,OWN,EDUCATION,0
43,91200.0,765,0.219,0.795,65.2,10300.0,4,9572.0,7,RENT,DEBTCONSOLIDATION,1
57,324100.0,665,0.073,0.387,82.9,6300.0,13,19366.0,10,MORTGAGE,MEDICAL,0
31,56200.0,655,0.196,0.342,100.0,9300.0,2,5928.0,3,RENT,EDUCATION,0
26,75800.0,737,0.104,0.746,72.0,3000.0,0,4232.0,5,RENT,VENTURE,1
38,38500.0,701,0.328,0.18,73.4,13400.0,5,2386.0,7,MORTGAGE,MEDICAL,0
41,66800.0,585,0.105,0.109,79.1,22300.0,5,1848.0,4,MORTGAGE,MEDICAL,0
62,78900.0,664,0.414,0.378,100.0,36500.0,0,9080.0,5,RENT,VENTURE,1
56,67300.0,644,0.347,0.228,66.0,10000.0,9,2613.0,6,MORTGAGE,DEBTCONSOLIDATION,0
61,32500.0,539,0.05,0.125,72.8,18700.0,5,520.0,3,MORTGAGE,EDUCATION,0
58,67800.0,618,0.099,0.13,90.1,10500.0,1,2923.0,6,MORTGAGE,MEDICAL,0
54,144000.0,656,0.139,0.187,67.2,3800.0,0,2310.0,5,MORTGAGE,EDUCATION,0
37,78400.0,661,0.259,0.224,71.7,3200.0,17,1898.0,3,RENT,EDUCATION,0
57,106600.0,558,0.379,0.496,100.0,12400.0,7,7916.0,5,RENT,PERSONAL,0
45,51900.0,756,0.216,0.364,100.0,3200.0,2,3267.0,5,MORTGAGE,EDUCATION,0
58,93900.0,662,0.392,0.326,89.1,11200.0,2,3713.0,6,MORTGAGE,PERSONAL,0
32,70800.0,672,0.154,0.277,85.9,9900.0,3,7245.0,4,MORTGAGE,MEDICAL,0
43,33800.0,700,0.198,0.238,75.0,3900.0,6,479.0,8,MORTGAGE,PERSONAL,0
62,72500.0,610,0.164,0.59,82.1,2000.0,0,14168.0,9,RENT,PERSONAL,0
42,33000.0,704,0.347,0.481,72.8,8000.0,1,3077.0,6,RENT,MEDICAL,1
41,41000.0,642,0.165,0.26,100.0,37300.0,0,3653.0,4,RENT,EDUCATION,0
47,67100.0,602,0.375,0.58,83.8,15900.0,21,12788.0,5,MORTGAGE,EDUCATION,0
51,71600.0,713,0.24,0.312,80.1,7900.0,10,2063.0,8,RENT,MEDICAL,1
26,29300.0,781,0.103,0.252,82.7,7500.0,4,2091.0,9,OWN,PERSONAL,0
47,112700.0,724,0.242,0.122,74.4,16800.0,2,2509.0,5,RENT,PERSONAL,0
60,84400.0,739,0.167,0.232,88.2,14000.0,1,6606.0,6,MORTGAGE,PERSONAL,0
54,39200.0,630,0.289,0.322,79.4,21100.0,4,4391.0,6,MORTGAGE,DEBTCONSOLIDATION,0
32,23800.0,550,0.334,0.845,100.0,45300.0,5,2336.0,6,RENT,VENTURE,1
65,54900.0,781,0.317,0.62,76.8,28600.0,5,7404.0,6,MORTGAGE,EDUCATION,1
27,45800.0,824,0.238,0.18,92.0,28100.0,0,2127.0,5,OWN,EDUCATION,0
30,64100.0,785,0.152,0.47,100.0,12100.0,6,7243.0,6,RENT,MEDICAL,0
65,48200.0,644,0.201,0.259,48.5,2700.0,10,1724.0,7,MORTGAGE,PERSONAL,0
37,18000.0,583,0.088,0.396,76.8,2900.0,0,1036.0,4,MORTGAGE,DEBTCONSOLIDATION,0
46,47400.0,590,0.434,0.668,100.0,18300.0,7,11094.0,7,MORTGAGE,MEDICAL,1
41,49800.0,543,0.156,0.472,55.0,8800.0,8,1444.0,2,RENT,DEBTCONSOLIDATION,1
48,87600.0,661,0.254,0.512,96.3,41000.0,1,6361.0,5,MORTGAGE,DEBTCONSOLIDATION,0
66,39400.0,790,0.051,0.251,85.9,36200.0,6,1267.0,7,RENT,MEDICAL,0
22,163900.0,659,0.219,0.548,100.0,14100.0,0,16143.0,3,RENT,MEDICAL,1
63,19000.0,692,0.05,0.447,78.4,9300.0,5,2464.0,6,RENT,EDUCATION,0
21,131500.0,773,0.411,0.355,85.2,6800.0,3,11031.0,4,RENT,DEBTCONSOLIDATION,1
56,52300.0,639,0.153,0.315,68.0,40200.0,9,3941.0,7,MORTGAGE,DEBTCONSOLIDATION,0
46,100300.0,822,0.262,0.234,79.3,14600.0,3,7181.0,3,MORTGAGE,PERSONAL,0
49,62800.0,819,0.255,0.361,72.7,7900.0,2,7578.0,11,RENT,VENTURE,0
41,118600.0,660,0.072,0.454,75.0,12200.0,13,5705.0,3,MORTGAGE,PERSONAL,0
31,47500.0,626,0.14,0.235,83.8,11000.0,13,980.0,6,RENT,PERSONAL,0
60,31000.0,722,0.148,0.439,72.6,45900.0,0,2115.0,7,RENT,EDUCATION,1
31,140400.0,643,0.03,0.538,55.2,15100.0,3,25655.0,6,RENT,VENTURE,1
56,55900.0,583,0.259,0.513,84.9,13500.0,0,6871.0,1,RENT,PERSONAL,0
59,68400.0,766,0.041,0.366,84.6,5100.0,1,2503.0,8,RENT,EDUCATION,0
60,125600.0,761,0.283,0.62,90.9,18500.0,5,8356.0,7,RENT,MEDICAL,1
55,32200.0,681,0.236,0.733,81.9,13800.0,0,8601.0,2,OWN,VENTURE,1
54,85600.0,575,0.332,0.373,69.0,19400.0,0,5697.0,7,MORTGAGE,EDUCATION,1
67,42000.0,577,0.024,0.784,100.0,13900.0,6,4588.0,11,RENT,MEDICAL,1
44,55300.0,678,0.405,0.23,77.9,10500.0,5,3724.0,11,RENT,MEDICAL,1
42,62500.0,632,0.015,0.714,70.4,13800.0,11,15676.0,2,RENT,EDUCATION,1
25,24300.0,644,0.26,0.558,99.5,7800.0,3,2778.0,3,RENT,DEBTCONSOLIDATION,1
53,37500.0,746,0.05,0.311,100.0,14900.0,14,3812.0,7,OWN,EDUCATION,0
56,134700.0,724,0.165,0.267,48.8,33000.0,4,7211.0,6,MORTGAGE,VENTURE,0
67,101900.0,773,0.05,0.458,70.9,24800.0,2,13628.0,7,MORTGAGE,VENTURE,0
40,57700.0,595,0.134,0.149,79.8,10900.0,4,2160.0,6,MORTGAGE,MEDICAL,0
39,69300.0,644,0.247,0.484,85.3,11500.0,6,12177.0,4,RENT,EDUCATION,1
55,50200.0,726,0.224,0.33,89.9,20100.0,2,2713.0,8,MORTGAGE,DEBTCONSOLIDATION,0
63,135100.0,703,0.145,0.231,100.0,17300.0,2,9976.0,4,RENT,VENTURE,0
37,53100.0,784,0.342,0.689,68.9,13400.0,4,10587.0,3,RENT,MEDICAL,1
65,68800.0,701,0.054,0.342,83.9,9000.0,3,8084.0,5,MORTGAGE,EDUCATION,0
63,119100.0,808,0.047,0.635,64.3,7200.0,3,19863.0,7,MORTGAGE,MEDICAL,0
54,37600.0,710,0.052,0.132,84.7,7100.0,20,1047.0,4,MORTGAGE,PERSONAL,0
29,152600.0,749,0.162,0.212,100.0,11900.0,0,2178.0,5,RENT,MEDICAL,0
